Question Number	Concept	Concept Mask	Questionnaire 	n_sentences	n_tokens	ttr_form_chunks_100	ttr_lemma_chunks_100	tokens_per_sent	char_per_tok	upos_dist_INTJ	upos_dist_ADV	upos_dist_NOUN	upos_dist_DET	upos_dist_SYM	upos_dist_PRON	upos_dist_PUNCT	upos_dist_PROPN	upos_dist_AUX	upos_dist_PART	upos_dist_X	upos_dist_NUM	upos_dist_VERB	upos_dist_SCONJ	upos_dist_ADJ	upos_dist_ADP	upos_dist_CCONJ	xpos_dist_AFX	xpos_dist_NN	xpos_dist_POS	xpos_dist_TO	xpos_dist_RBS	xpos_dist_PDT	xpos_dist_UH	xpos_dist_WP$	xpos_dist_CC	xpos_dist_NNPS	xpos_dist_.	xpos_dist_VBZ	xpos_dist_,	xpos_dist_DT	xpos_dist_''	xpos_dist_VBP	xpos_dist_FW	xpos_dist_JJS	xpos_dist_NFP	xpos_dist_MD	xpos_dist_$	xpos_dist_-RRB-	xpos_dist_PRP	xpos_dist_:	xpos_dist_``	xpos_dist_RBR	xpos_dist_LS	xpos_dist_VBG	xpos_dist_RP	xpos_dist_WP	xpos_dist_IN	xpos_dist_EX	xpos_dist_-LRB-	xpos_dist_VB	xpos_dist_SYM	xpos_dist_JJ	xpos_dist_CD	xpos_dist_WDT	xpos_dist_VBN	xpos_dist_JJR	xpos_dist_PRP$	xpos_dist_WRB	xpos_dist_VBD	xpos_dist_HYPH	xpos_dist_RB	xpos_dist_NNS	xpos_dist_NNP	lexical_density	verbs_mood_dist_Ind	verbs_mood_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_form_dist_Part	verbs_form_dist_Ger	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_tense_dist_Pres	aux_tense_dist_Past	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Ger	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_cc:preconj	dep_dist_nmod	dep_dist_nsubj	dep_dist_obj	dep_dist_aux:pass	dep_dist_obl:tmod	dep_dist_amod	dep_dist_aux	dep_dist_obl	dep_dist_advcl	dep_dist_mark	dep_dist_ccomp	dep_dist_nmod:poss	dep_dist_det	dep_dist_acl	dep_dist_goeswith	dep_dist_obl:npmod	dep_dist_cop	dep_dist_xcomp	dep_dist_fixed	dep_dist_conj	dep_dist_flat	dep_dist_parataxis	dep_dist_case	dep_dist_acl:relcl	dep_dist_punct	dep_dist_list	dep_dist_expl	dep_dist_csubj	dep_dist_appos	dep_dist_compound:prt	dep_dist_nsubj:pass	dep_dist_det:predet	dep_dist_root	dep_dist_cc	dep_dist_nummod	dep_dist_discourse	dep_dist_advmod	dep_dist_compound	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_2	prep_dist_3	prep_dist_1	prep_dist_4	prep_dist_5	subordinate_dist_2	subordinate_dist_4	subordinate_dist_3	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_3	verb_edges_dist_6	avg_verb_edges
6	Number	h7jw	Simple Wikipedia	5	95	0	0	19	4.472222222	0	0.04210526316	0.2210526316	0.07368421053	0	0.03157894737	0.2421052632	0.02105263158	0.05263157895	0.03157894737	0	0.01052631579	0.1263157895	0	0.06315789474	0.06315789474	0.02105263158	0	0.1684210526	0	0.03157894737	0	0	0	0	0.02105263158	0	0.05263157895	0.02105263158	0.08421052632	0.07368421053	0.01052631579	0.07368421053	0	0	0.03157894737	0	0	0.02105263158	0.02105263158	0.01052631579	0.01052631579	0	0	0.01052631579	0	0	0.06315789474	0.01052631579	0.02105263158	0.03157894737	0	0.06315789474	0.01052631579	0	0.04210526316	0	0	0.02105263158	0	0	0.02105263158	0.05263157895	0.02105263158	0.625	1	0	0.5	0.5	0.3333333333	0.08333333333	0.3333333333	0.25	0.25	0.75	1	1	0	1	0	0	0	0.8	0.2	2.6	0.8	7.307692308	2.52238806	13	2.6	4	0	0.02105263158	0.05263157895	0.05263157895	0.03157894737	0	0.05263157895	0	0.04210526316	0.01052631579	0.03157894737	0.01052631579	0	0.07368421053	0.01052631579	0	0	0.02105263158	0.03157894737	0	0.02105263158	0	0.02105263158	0.07368421053	0.01052631579	0.2421052632	0	0.01052631579	0	0.01052631579	0	0.03157894737	0	0.05263157895	0.02105263158	0.01052631579	0	0.04210526316	0.01052631579	0.875	0.125	0.2	0.8	2	1	0	0	1	0	0	0.3333333333	0	0	0.6666666667	1.333333333	0.3333333333	0.6666666667	0.25	0.75	0.1666666667	0	0.08333333333	0.08333333333	0.1666666667	0.5	0	2.416666667
2	Parallel	0q43	Specialised Encyclopaedia	5	104	0	0	20.8	5.29787234	0.009615384615	0.01923076923	0.2884615385	0.08653846154	0	0.01923076923	0.09615384615	0.03846153846	0.04807692308	0	0	0.01923076923	0.05769230769	0.01923076923	0.125	0.1634615385	0.009615384615	0	0.1634615385	0	0	0	0	0.009615384615	0	0.009615384615	0	0.04807692308	0.009615384615	0.03846153846	0.09615384615	0	0.05769230769	0	0	0	0	0	0	0.009615384615	0.009615384615	0	0	0	0.01923076923	0	0	0.1826923077	0	0	0	0	0.125	0.01923076923	0	0.01923076923	0	0	0	0	0	0.01923076923	0.125	0.03846153846	0.585106383	1	0	0.5	0.5	0.3333333333	0.3333333333	0.3333333333	0	0	1	1	1	0	1	0	0	0	0.8	0.2	1.2	0.2	17.33333333	3	29	5.8	4	0	0.09615384615	0.02884615385	0.03846153846	0.01923076923	0	0.1153846154	0	0.04807692308	0.009615384615	0.01923076923	0	0	0.08653846154	0.02884615385	0	0	0.02884615385	0	0.01923076923	0.009615384615	0.009615384615	0.01923076923	0.1538461538	0	0.09615384615	0	0	0	0.009615384615	0	0.01923076923	0	0.04807692308	0.009615384615	0.01923076923	0	0.01923076923	0.04807692308	1	0	0	1	10	1	0	0	1	0	0	0	0	0	1	1	0.1666666667	0.8333333333	0.4	0.6	0.3333333333	0.1666666667	0	0	0.1666666667	0.3333333333	0	2.5
2	Parallel	0q42	English Wikipedia	3	87	0	0	29	4.179487179	0	0.02298850575	0.1724137931	0.09195402299	0	0.05747126437	0.1034482759	0	0.1379310345	0.08045977011	0	0.03448275862	0.1034482759	0	0.09195402299	0.05747126437	0.04597701149	0	0.1264367816	0	0.03448275862	0	0	0	0	0.04597701149	0	0.03448275862	0.01149425287	0.06896551724	0.1034482759	0	0.09195402299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05747126437	0	0	0.09195402299	0	0.09195402299	0.03448275862	0.04597701149	0.04597701149	0	0	0	0	0	0.06896551724	0.04597701149	0	0.4358974359	0	0	1	0	0.4444444444	0	0	0.5555555556	0	0	1	1	0	0.75	0.25	0	0	0.8888888889	0.1111111111	3	1	9.666666667	3.373333333	26	8.666666667	5	0	0.03448275862	0.06896551724	0.03448275862	0.03448275862	0	0.04597701149	0.04597701149	0.02298850575	0	0.03448275862	0	0	0.09195402299	0	0	0	0.05747126437	0.03448275862	0	0.04597701149	0	0.01149425287	0.05747126437	0.04597701149	0.1034482759	0	0	0	0	0	0.03448275862	0	0.03448275862	0.04597701149	0.03448275862	0	0.06896551724	0.01149425287	1	0	0	1	3	1	0	0	1	0	0	0.1428571429	0	0.1428571429	0.7142857143	1.428571429	0.25	0.75	0.6666666667	0.3333333333	0.2222222222	0.2222222222	0	0.1111111111	0	0.4444444444	0	2.666666667
2	Parallel	0q4w	Simple Wikipedia	5	81	0	0	16.2	4.356164384	0	0.06172839506	0.2222222222	0.1234567901	0	0.06172839506	0.0987654321	0	0.07407407407	0	0	0.02469135802	0.06172839506	0.01234567901	0.07407407407	0.1358024691	0.04938271605	0	0.1604938272	0	0	0	0	0	0	0.04938271605	0	0.06172839506	0.03703703704	0.02469135802	0.1358024691	0	0.04938271605	0	0	0	0.01234567901	0	0	0.02469135802	0	0	0	0	0	0	0	0.1481481481	0.01234567901	0	0.01234567901	0	0.07407407407	0.02469135802	0.01234567901	0.01234567901	0	0	0	0.01234567901	0.01234567901	0.06172839506	0.06172839506	0	0.4657534247	1	0	0.2	0.8	0.2	0	0.8	0	0.5	0.5	1	0.75	0.25	0.8333333333	0.1666666667	0	0	0.8	0.2	1.8	1	9	2.426470588	9	1.8	3.6	0	0.07407407407	0.08641975309	0.01234567901	0.01234567901	0	0.02469135802	0.01234567901	0.04938271605	0.01234567901	0.01234567901	0.01234567901	0	0.1234567901	0	0	0	0.04938271605	0	0	0.04938271605	0	0	0.1358024691	0.01234567901	0.0987654321	0	0	0	0	0	0.01234567901	0	0.06172839506	0.04938271605	0.01234567901	0	0.06172839506	0.02469135802	1	0	0	1	5	1.2	0.2	0	0.8	0	0	0	0	0	1	1	0.625	0.375	0.3333333333	0.6666666667	0.4	0	0.2	0	0	0.4	0	3
8	Physics	0y63	Specialised Encyclopaedia	3	78	0	0	26	5.397058824	0	0.01282051282	0.3205128205	0.05128205128	0	0.03846153846	0.1282051282	0	0.05128205128	0	0	0	0.1025641026	0	0.07692307692	0.1153846154	0.1025641026	0	0.2179487179	0	0	0	0	0	0	0.1025641026	0	0.03846153846	0.0641025641	0.08974358974	0.05128205128	0	0	0	0	0	0.01282051282	0	0	0.02564102564	0	0	0	0	0.01282051282	0	0	0.1153846154	0	0	0.01282051282	0	0.07692307692	0	0.01282051282	0.03846153846	0	0	0	0.01282051282	0	0.01282051282	0.1025641026	0	0.5882352941	1	0	0.4285714286	0.5714285714	0.25	0.125	0.625	0	0.8	0.2	1	0.5	0.5	0.5	0.25	0	0.25	0.5	0.5	2.666666667	1	9.75	2.753846154	22	7.333333333	5.333333333	0	0.07692307692	0.03846153846	0.05128205128	0.02564102564	0	0.0641025641	0.02564102564	0.03846153846	0.01282051282	0	0	0	0.05128205128	0.01282051282	0	0	0	0	0	0.1666666667	0	0	0.1153846154	0.01282051282	0.1282051282	0	0	0	0	0	0.01282051282	0	0.03846153846	0.1025641026	0	0	0.01282051282	0.01282051282	1	0	0	1	6	1	0	0	1	0	0	0	0	0	1	1	0.5	0.5	0	1	0.25	0.125	0	0	0.25	0.375	0	2.375
8	Physics	0y62	English Wikipedia	4	109	0	0	27.25	5.483870968	0	0.04587155963	0.3211009174	0.05504587156	0	0.03669724771	0.1467889908	0	0.03669724771	0.009174311927	0	0.009174311927	0.04587155963	0	0.128440367	0.1009174312	0.06422018349	0	0.1743119266	0	0.009174311927	0.009174311927	0	0	0	0.06422018349	0	0.03669724771	0.04587155963	0.09174311927	0.05504587156	0	0.009174311927	0	0	0	0	0	0	0.009174311927	0	0	0	0	0	0	0	0.1009174312	0	0	0.009174311927	0	0.128440367	0.009174311927	0.01834862385	0.009174311927	0	0.009174311927	0.009174311927	0.009174311927	0.01834862385	0.02752293578	0.1467889908	0	0.6344086022	1	0	0.5	0.5	0.2	0	0.6	0.2	0.6666666667	0.3333333333	1	1	0	1	0	0	0	0.25	0.75	1.5	0.25	18.16666667	2.696629213	17	4.25	4.75	0	0.08256880734	0.06422018349	0.01834862385	0	0	0.119266055	0.009174311927	0.01834862385	0	0.009174311927	0.01834862385	0.009174311927	0.05504587156	0	0	0	0.02752293578	0	0.009174311927	0.1009174312	0	0.009174311927	0.1009174312	0.01834862385	0.1467889908	0	0	0	0	0	0	0	0.03669724771	0.06422018349	0	0	0.04587155963	0.03669724771	1	0	0	1	7	1.142857143	0.1428571429	0	0.8571428571	0	0	0	0	0	1	1	0.2	0.8	0	1	0.4	0.4	0	0	0	0.2	0	3
8	Physics	0y6w	Simple Wikipedia	5	79	0	0	15.8	4.642857143	0	0.05063291139	0.2784810127	0.08860759494	0	0.05063291139	0.1139240506	0	0.05063291139	0.01265822785	0	0.01265822785	0.08860759494	0.01265822785	0.06329113924	0.1265822785	0.05063291139	0	0.1518987342	0	0.01265822785	0.01265822785	0	0	0	0.05063291139	0	0.06329113924	0.06329113924	0.05063291139	0.08860759494	0	0.0253164557	0	0	0	0.01265822785	0	0	0.0253164557	0	0	0	0	0	0	0	0.1392405063	0	0	0.0253164557	0	0.06329113924	0.01265822785	0.01265822785	0.01265822785	0	0.01265822785	0.0253164557	0	0	0.01265822785	0.1265822785	0	0.5428571429	1	0	0.1666666667	0.8333333333	0.1428571429	0	0.7142857143	0.1428571429	0.6	0.4	1	1	0	0.75	0.25	0	0	0.3333333333	0.6666666667	1.6	0.8	9.875	3.061538462	23	4.6	4	0	0.07594936709	0.08860759494	0.0253164557	0.01265822785	0	0.06329113924	0.01265822785	0.01265822785	0.01265822785	0.0253164557	0.03797468354	0.01265822785	0.08860759494	0	0	0	0.0253164557	0	0	0.06329113924	0	0	0.1265822785	0.01265822785	0.1139240506	0	0	0	0	0	0.01265822785	0	0.06329113924	0.05063291139	0	0	0.05063291139	0.01265822785	1	0	0	1	6	1	0	0	1	0	0	0.5	0	0	0.5	1.5	0.5714285714	0.4285714286	0	1	0.7142857143	0.2857142857	0	0	0	0	0	2.571428571
3	Point	0983	Specialised Encyclopaedia	4	92	0	0	23	4.325301205	0	0.0652173913	0.1956521739	0.1195652174	0	0.04347826087	0.09782608696	0.01086956522	0.07608695652	0.02173913043	0	0	0.07608695652	0.02173913043	0.1413043478	0.1086956522	0.02173913043	0	0.1847826087	0	0.02173913043	0	0	0	0	0.02173913043	0	0.04347826087	0.0652173913	0.03260869565	0.1195652174	0	0	0	0	0	0	0	0.01086956522	0.03260869565	0	0	0.01086956522	0	0	0	0	0.1304347826	0	0.01086956522	0.02173913043	0	0.1413043478	0	0.01086956522	0.0652173913	0	0	0	0	0	0.05434782609	0.01086956522	0.01086956522	0.5421686747	1	0	0.8571428571	0.1428571429	0.8571428571	0	0.1428571429	0	1	0	1	1	0	0.7142857143	0.2857142857	0	0	0	1	1.75	0.5	13.14285714	4.126582278	31	7.75	3.75	0	0.05434782609	0.03260869565	0	0.04347826087	0	0.1304347826	0	0.03260869565	0.02173913043	0.04347826087	0.01086956522	0	0.1195652174	0	0	0	0.03260869565	0.04347826087	0	0.02173913043	0	0	0.1086956522	0.01086956522	0.09782608696	0	0	0	0	0	0.03260869565	0	0.04347826087	0.02173913043	0	0	0.0652173913	0.03260869565	1	0	0	0	5	1	0	0	1	0	0	0.5	0	0	0.5	1.5	0.25	0.75	0	1	0.1428571429	0.2857142857	0.2857142857	0.1428571429	0.1428571429	0	0	3
3	Point	098w	Simple Wikipedia	7	113	0	0	16.14285714	3.846153846	0	0.02654867257	0.2389380531	0.1415929204	0	0.04424778761	0.1946902655	0.03539823009	0.01769911504	0.008849557522	0	0	0.1150442478	0.008849557522	0.04424778761	0.0796460177	0.04424778761	0	0.2212389381	0	0.008849557522	0	0	0	0	0.04424778761	0	0.06194690265	0.06194690265	0.08849557522	0.1504424779	0.008849557522	0.02654867257	0	0	0	0	0	0.01769911504	0.03539823009	0	0	0	0	0.01769911504	0	0	0.08849557522	0	0.01769911504	0.01769911504	0	0.04424778761	0	0	0.008849557522	0	0	0.008849557522	0	0	0.01769911504	0.01769911504	0.03539823009	0.5714285714	0.8888888889	0.1111111111	0.1111111111	0.8888888889	0.07692307692	0.1538461538	0.6923076923	0.07692307692	0.6666666667	0.3333333333	1	1	0	1	0	0	0	0.5	0.5	2	1	8.071428571	2.464285714	13	1.857142857	3.428571429	0	0.01769911504	0.06194690265	0.06194690265	0.008849557522	0	0.04424778761	0	0.04424778761	0.008849557522	0.01769911504	0.01769911504	0	0.1415929204	0.008849557522	0	0	0.008849557522	0.008849557522	0	0.05309734513	0	0	0.07079646018	0	0.1946902655	0	0	0	0.04424778761	0	0.008849557522	0	0.06194690265	0.04424778761	0	0	0.02654867257	0.04424778761	1	0	0	1	2	1	0	0	1	0	0	0.25	0	0	0.75	1.25	0.5833333333	0.4166666667	0	1	0.4615384615	0.1538461538	0	0	0.07692307692	0.3076923077	0	2.538461538
3	Point	0982	English Wikipedia	5	118	1	1	23.6	4.689320388	0	0.04237288136	0.2203389831	0.1525423729	0	0.02542372881	0.1271186441	0	0.07627118644	0.02542372881	0	0	0.1101694915	0.02542372881	0.08474576271	0.1016949153	0.008474576271	0	0.1779661017	0	0.008474576271	0	0	0	0	0.008474576271	0	0.04237288136	0.0593220339	0.08474576271	0.1610169492	0	0.008474576271	0	0	0	0.01694915254	0	0	0.008474576271	0	0	0.008474576271	0	0.008474576271	0	0	0.1271186441	0	0	0.04237288136	0	0.08474576271	0	0.008474576271	0.04237288136	0	0	0	0.008474576271	0	0.05084745763	0.04237288136	0	0.5242718447	1	0	0.75	0.25	0.3846153846	0.07692307692	0.2307692308	0.3076923077	0.6666666667	0.3333333333	1	1	0	0.8888888889	0.1111111111	0	0	0.375	0.625	2.8	1	8.428571429	2.755102041	12	2.4	4	0	0.04237288136	0.05084745763	0.03389830508	0.03389830508	0	0.08474576271	0.03389830508	0.0593220339	0.008474576271	0.03389830508	0.02542372881	0	0.1525423729	0.01694915254	0	0	0.008474576271	0.008474576271	0	0.02542372881	0	0	0.1016949153	0.008474576271	0.1271186441	0	0	0	0	0	0.03389830508	0	0.04237288136	0.008474576271	0	0	0.0593220339	0	1	0	0	1	5	1	0	0	1	0	0	0.3333333333	0	0	0.6666666667	1.333333333	0.3846153846	0.6153846154	0	1	0.25	0.08333333333	0.1666666667	0	0.3333333333	0.1666666667	0	2.307692308
6	Polynomial	09o2	English Wikipedia	5	102	0	0	20.4	5.761904762	0	0.01960784314	0.3333333333	0.06862745098	0.01960784314	0.009803921569	0.1764705882	0	0.03921568627	0.009803921569	0	0.03921568627	0.04901960784	0	0.07843137255	0.1078431373	0.04901960784	0	0.2058823529	0	0.009803921569	0	0	0	0	0.04901960784	0	0.04901960784	0.03921568627	0.08823529412	0.07843137255	0	0.01960784314	0	0	0	0	0	0.009803921569	0	0	0	0	0	0	0	0	0.1078431373	0	0.009803921569	0.009803921569	0.01960784314	0.07843137255	0.03921568627	0	0.01960784314	0	0	0	0	0.01960784314	0.01960784314	0.1274509804	0	0.5833333333	1	0	0.5	0.5	0.4	0	0.4	0.2	0.5	0.5	1	1	0	1	0	0	0	0.25	0.75	1.6	1	12.75	2.582278481	14	2.8	4.4	0	0.07843137255	0.04901960784	0.02941176471	0.009803921569	0	0.07843137255	0	0.02941176471	0	0.009803921569	0	0	0.06862745098	0.009803921569	0	0	0.02941176471	0.009803921569	0	0.08823529412	0	0.02941176471	0.1078431373	0	0.1960784314	0	0	0	0	0	0.009803921569	0	0.04901960784	0.04901960784	0.01960784314	0	0.01960784314	0.02941176471	1	0	0	1	7	1.142857143	0.1428571429	0	0.8571428571	0	0	0	0	0	1	1	0.7142857143	0.2857142857	0	1	0.6	0.2	0	0	0	0.2	0	2.6
6	Polynomial	09o3	Specialised Encyclopaedia	3	126	0	0	42	4.373737374	0.01587301587	0.03174603175	0.2619047619	0.1349206349	0.01587301587	0.01587301587	0.2142857143	0.01587301587	0.05555555556	0.007936507937	0	0.01587301587	0.03968253968	0	0.03968253968	0.0873015873	0.04761904762	0	0.1428571429	0	0.007936507937	0	0	0.01587301587	0	0.04761904762	0	0.04761904762	0.007936507937	0.126984127	0.1349206349	0	0.03174603175	0	0	0	0.007936507937	0	0.01587301587	0.007936507937	0	0	0	0	0	0	0	0.0873015873	0	0.02380952381	0.03174603175	0.01587301587	0.03968253968	0.01587301587	0.007936507937	0.01587301587	0	0	0.007936507937	0	0	0.02380952381	0.119047619	0.01587301587	0.4949494949	0	1	1	0	0.4	0	0.2	0.4	0	1	1	1	0	0.8571428571	0.1428571429	0	0	0.8333333333	0.1666666667	1.666666667	1	25.2	4.302083333	40	13.33333333	6.666666667	0	0.07142857143	0.02380952381	0.02380952381	0.01587301587	0	0.03174603175	0.007936507937	0.007936507937	0	0.007936507937	0	0	0.1349206349	0	0	0	0.03174603175	0	0	0.06349206349	0	0	0.0873015873	0.02380952381	0.2301587302	0	0.007936507937	0.007936507937	0.05555555556	0	0.01587301587	0	0.02380952381	0.04761904762	0.01587301587	0.01587301587	0.03174603175	0.01587301587	0.8333333333	0.1666666667	0	1	8	1.125	0.125	0	0.875	0	0	0.3333333333	0	0	0.6666666667	1.333333333	0.4285714286	0.5714285714	0	1	0.2	0.2	0	0	0.2	0.4	0	2.6
6	Polynomial	09ow	Simple Wikipedia	5	85	0	0	17	4.767123288	0	0.01176470588	0.2235294118	0.1294117647	0.01176470588	0.07058823529	0.1411764706	0.01176470588	0.05882352941	0.01176470588	0	0.03529411765	0.08235294118	0.01176470588	0.09411764706	0.05882352941	0.04705882353	0	0.1529411765	0	0.01176470588	0	0	0	0	0.04705882353	0.01176470588	0.05882352941	0.08235294118	0.08235294118	0.1411764706	0	0.02352941176	0	0	0	0	0	0	0.04705882353	0	0	0	0	0.01176470588	0	0	0.07058823529	0.01176470588	0	0.01176470588	0.01176470588	0.09411764706	0.03529411765	0	0.01176470588	0	0	0.01176470588	0	0	0	0.07058823529	0	0.4931506849	1	0	0.2	0.8	0.1428571429	0.1428571429	0.5714285714	0.1428571429	0.5	0.5	1	1	0	1	0	0	0	0	1	2	0.8	8.5	2.382352941	19	3.8	4.4	0	0.05882352941	0.1058823529	0.04705882353	0	0	0.07058823529	0	0.01176470588	0.02352941176	0.03529411765	0.02352941176	0	0.1294117647	0.02352941176	0	0	0.05882352941	0	0	0.05882352941	0	0.01176470588	0.07058823529	0	0.1411764706	0	0.01176470588	0	0	0	0	0	0.05882352941	0.04705882353	0	0	0	0.01176470588	0.8888888889	0.1111111111	0	1	5	1	0	0	1	0	0	0.2	0	0	0.8	1.2	0.4	0.6	0.5	0.5	0.2857142857	0.1428571429	0	0	0.2857142857	0.2857142857	0	2.285714286
7	Sample	wqj3	Specialised Encyclopaedia	3	116	1	1	38.66666667	4.833333333	0	0.03448275862	0.275862069	0.1637931034	0	0.008620689655	0.06896551724	0.008620689655	0.03448275862	0	0.008620689655	0.008620689655	0.0775862069	0.03448275862	0.08620689655	0.1724137931	0.01724137931	0	0.1896551724	0	0	0	0	0	0	0.01724137931	0	0.02586206897	0.01724137931	0.02586206897	0.1637931034	0	0.008620689655	0.008620689655	0	0	0.008620689655	0	0.008620689655	0	0	0	0	0	0.02586206897	0	0	0.2068965517	0	0.008620689655	0.01724137931	0	0.08620689655	0.008620689655	0	0.03448275862	0	0.008620689655	0	0	0	0.03448275862	0.08620689655	0.008620689655	0.5185185185	1	0	0.8	0.2	0.4444444444	0.2222222222	0.1111111111	0.2222222222	1	0	1	1	0	0.75	0	0.25	0	0.6666666667	0.3333333333	3	0.3333333333	12.88888889	3.247619048	24	8	5.666666667	0	0.1206896552	0.02586206897	0.03448275862	0.02586206897	0	0.09482758621	0.008620689655	0.04310344828	0.01724137931	0.03448275862	0	0.008620689655	0.1637931034	0.01724137931	0.008620689655	0	0	0	0	0.01724137931	0	0.008620689655	0.1810344828	0	0.06896551724	0	0	0	0.008620689655	0	0.008620689655	0	0.02586206897	0.01724137931	0	0	0.03448275862	0.02586206897	1	0	0	1	9	1.555555556	0.2222222222	0	0.6666666667	0.1111111111	0	0.25	0	0	0.75	1.25	0.1666666667	0.8333333333	0.2	0.8	0.1111111111	0.3333333333	0.1111111111	0.2222222222	0	0.1111111111	0.1111111111	3.111111111
7	Sample	wqjw	Simple Wikipedia	6	75	0	0	12.5	5.104477612	0	0.06666666667	0.2133333333	0.12	0	0.01333333333	0.1066666667	0.01333333333	0.1066666667	0.02666666667	0	0	0.1466666667	0.04	0.06666666667	0.06666666667	0.01333333333	0	0.1466666667	0	0.01333333333	0	0.01333333333	0	0	0.01333333333	0	0.08	0.08	0.02666666667	0.09333333333	0	0.01333333333	0	0	0	0.04	0	0	0.01333333333	0	0	0	0	0.04	0	0	0.1066666667	0	0	0.05333333333	0	0.05333333333	0	0.01333333333	0.02666666667	0.01333333333	0	0	0	0	0.08	0.06666666667	0.01333333333	0.5671641791	1	0	0.3333333333	0.6666666667	0.1818181818	0.2727272727	0.3636363636	0.1818181818	1	0	1	1	0	0.75	0.25	0	0	0.6666666667	0.3333333333	1.833333333	1	6.818181818	2.393442623	9	1.5	3.5	0	0.02666666667	0.08	0.05333333333	0.02666666667	0	0.02666666667	0.04	0.04	0.02666666667	0.05333333333	0.04	0	0.1066666667	0	0	0	0.04	0.01333333333	0	0.01333333333	0	0	0.06666666667	0	0.1066666667	0	0	0.01333333333	0	0	0.02666666667	0.01333333333	0.08	0.01333333333	0	0	0.08	0.01333333333	1	0	0	1	2	1	0	0	1	0	0	0.25	0.25	0	0.5	2	0.4285714286	0.5714285714	0.125	0.875	0.3636363636	0.09090909091	0	0	0.1818181818	0.3636363636	0	2.363636364
7	Sample	wqj2	English Wikipedia	5	107	0	0	21.4	5.402061856	0	0.02803738318	0.2803738318	0.1588785047	0	0.009345794393	0.09345794393	0	0.05607476636	0	0	0	0.09345794393	0.01869158879	0.07476635514	0.1028037383	0.08411214953	0	0.1588785047	0	0	0	0.009345794393	0	0	0.08411214953	0	0.04672897196	0.02803738318	0.04672897196	0.1495327103	0	0.02803738318	0	0	0	0.009345794393	0	0	0.009345794393	0	0	0	0	0.01869158879	0	0	0.1214953271	0	0	0.009345794393	0	0.07476635514	0	0	0.05607476636	0	0	0	0	0	0.02803738318	0.1214953271	0	0.5257731959	1	0	0.8571428571	0.1428571429	0.6	0.2	0.1	0.1	1	0	1	1	0	1	0	0	0	0.6666666667	0.3333333333	2.2	0.8	9.727272727	2.380434783	13	2.6	4.8	0.009345794393	0.05607476636	0.03738317757	0.03738317757	0.02803738318	0	0.06542056075	0.009345794393	0.04672897196	0.02803738318	0.009345794393	0	0	0.1495327103	0.009345794393	0	0	0.01869158879	0	0.009345794393	0.08411214953	0	0	0.1028037383	0	0.09345794393	0	0	0	0	0	0.02803738318	0.009345794393	0.04672897196	0.07476635514	0	0	0.02803738318	0.01869158879	1	0	0	1	5	1.2	0.2	0	0.8	0	0	0	0	0	1	1	0.5	0.5	0	1	0.2	0.4	0	0.1	0.2	0.1	0	2.5
2	Skewlines	wi32	English Wikipedia	4	85	0	0	21.25	4.202531646	0	0.04705882353	0.2235294118	0.08235294118	0	0.03529411765	0.07058823529	0	0.1058823529	0.03529411765	0	0.05882352941	0.03529411765	0.02352941176	0.1411764706	0.09411764706	0.04705882353	0	0.1529411765	0	0	0	0	0	0	0.04705882353	0	0.04705882353	0.01176470588	0.02352941176	0.08235294118	0	0.05882352941	0	0	0	0.02352941176	0	0	0.01176470588	0	0	0	0	0	0	0	0.1176470588	0	0	0.04705882353	0	0.1294117647	0.05882352941	0.02352941176	0	0.01176470588	0	0	0	0	0.08235294118	0.07058823529	0	0.4810126582	0	0	0	0	0	0	0	1	0	0	1	1	0	0.8888888889	0.1111111111	0	0	0.875	0.125	1.5	1	14.16666667	2.84	21	5.25	4	0	0.07058823529	0.08235294118	0.03529411765	0	0.01176470588	0.08235294118	0.03529411765	0.01176470588	0.01176470588	0.02352941176	0	0	0.08235294118	0	0	0	0.07058823529	0	0	0.04705882353	0	0	0.09411764706	0.02352941176	0.07058823529	0	0	0	0	0	0	0	0.04705882353	0.04705882353	0.05882352941	0	0.07058823529	0.02352941176	1	0	0.3333333333	0.6666666667	3	2	0.3333333333	0.3333333333	0.3333333333	0	0	0	0	0	1	1	0.5714285714	0.4285714286	0.3333333333	0.6666666667	0	0	0.3333333333	0	0	0.6666666667	0	3.666666667
